打脸且翻车,打脸且翻车是什么梗打脸且翻车，说的是一卖芒果的主播带货芒果却惨遭打脸，形成反向带货的名场面。打脸且翻车，是视频中主播给大家展示芒果，当场切开芒果以证明自己卖的货是最优秀的，结果切开的时候翻了车，芒果里面已经黑了……，他只好强行挽尊道：这种的，我们都是做肥料…于是，打脸且翻车这个梗就出来了。
别光喝酒吃菜啊,别光喝酒吃菜啊是什么梗别光喝酒吃菜啊，约等于“醒醒，别像喝多了一样，胡言乱语做白日梦”。暗指对方的发言或行为举止像喝醉了酒一样，脱离实际，不着调，甚至还有点愚蠢。别光喝酒吃菜啊，该词表意类似酒桌上的一种状况：对方已经喝多了，进入了胡乱吹牛逼的状态，但旁边的人还很清醒，听到这种不着边际的吹逼，一时十分尴尬，但正常人又不能跟醉鬼一般见识，只能委婉劝道：别喝酒，吃点菜呗。一方面劝对方别再喝了，再喝更尴尬，另一方面想让他埋头吃菜，把嘴占上，别再说了。别光喝酒吃菜啊，常出现在微博等社交平台的的评论区中，还衍
​几个菜啊喝成这样,​几个菜啊喝成这样是什么梗几个菜喝成这样，常用来形容那些举止浮夸、怪异、大跌眼镜等另类的行为。几个菜喝成这样，暗指对方的发言或行为举止像喝醉了酒一样，脱离实际，不着调，甚至还有点愚蠢。几个菜喝成这样，常出现在微博等社交平台的的评论区中，还衍生出了几个菜啊，喝成这样的成句，表意基本类似，均指对方发言过于离谱荒谬。
但花不至,但花不至是什么梗但花不至，原句就是：但凡有一粒花生米也不至于喝成这样。但花不至，指某些人做事说话不切实际，就跟醉酒的人似的，和“几个菜啊喝成这样”意思是相同的，都包含吐槽、调侃对方不切实际，做白日梦的意思。但花不至，用于评论区，可代表劝谏某人清醒一点，不要做不切实际的白日梦，或者用来讽刺某人做梦、反常，就像喝多了一样。
七夕布谷鸟,七夕布谷鸟是什么梗七夕布谷鸟，这个梗来自网友的脑洞，根据布谷鸟的叫声谐音而来。七夕布谷鸟，是因为情人节，很多人都是处于单身状态，在七夕情人节这一天就非常的孤寡、孤单。然后布谷鸟的叫声是布谷布谷，非常像是在说不孤不孤，从侧面表示了七夕情人节，布谷鸟临门不在孤单的意思。七夕布谷鸟，和七夕青蛙孤寡的意思不同，青蛙是嘲笑单身狗的意思，而布谷鸟是对应的，暗含了大家美好的愿望，不想要孤单一个人的意思。七夕青蛙:孤寡孤寡孤寡孤寡孤寡，满脑子都是孤寡了七夕布谷鸟:不孤不孤不孤不孤不孤，满脑子又是不孤了
七夕青蛙,七夕青蛙是什么梗七夕青蛙，该梗来自网友的脑洞，根据青蛙的叫声谐音而来，青蛙叫声极其相似“孤寡”这一词语。七夕青蛙，是因为青蛙叫声极其相似“孤寡”这一词语，所以有网友就借七夕青蛙表情包来调戏好友，通过模拟青蛙叫声来嘲笑好朋友这一年的七夕依旧是单身汪一个。七夕青蛙，和七夕布谷鸟不孤的意思不同，青蛙孤寡是嘲笑单身狗的意思，而布谷鸟不孤是对应的，暗含了大家美好的愿望，不想要孤单一个人的意思。七夕青蛙:孤寡孤寡孤寡孤寡孤寡，满脑子都是孤寡了七夕布谷鸟:不孤不孤不孤不孤不孤，满脑子又是不孤了
手撕大白鲨,手撕大白鲨是什么梗手撕大白鲨，现在这个梗一般都是用来表示对自己的推测非常有自信，“这要是不死，我手撕大白鲨”。手撕大白鲨，该梗出自一个王者荣耀的视频。视频中作者喜欢用残血的方式去进攻对手，但却在最关键的时候，视频就结束了，这时就有人留言：“这要是不死，我手撕大白鲨”，用来调侃视频作者。
妈已经走十年了,妈已经走十年了是什么梗该词出自演技竞演综艺节目《演员的诞生》里面欧阳娜娜的一段表演里面的台词。一段极富悲伤色彩的台词随着她的一声平地一声吼彻底的天崩地裂了，浮夸的面部表情加上不扎实的台词功底，将原本悲伤的台词演绎的喜感十足。网友评价该段表演为“看到欧阳娜娜哭了我笑了”。该段台词也成为了如今网络上常见的鬼畜素材。上面提到了该梗出自演技竞演综艺节目《演员的诞生》，欧阳娜娜对战郑昊时演出的《我的父亲母亲》的片段里面的台词。妈已经走十年了发展经历该词走红以后网上出现了很多相关的恶搞视频，诸如微博博主@宇宙
小脑斧,小脑斧是什么梗作为网络流行语的该词是小老虎的相关的谐音的说法，是如今常见的用来卖萌的俏皮话。这并非来自于某一地区的方言，而是由幼童时期话都讲不利索的这些萌言萌语里面发展演变而来。关于该词的这种说法肯定是由来已久，但是作为网络梗开始流行是源于微博博主@外卖小哥金城武发的一篇博文，内容大致是有客户点了外卖备注是自己失恋了，问外卖小哥能不能给她画只小脑斧，结果外卖小哥真的在外卖口袋、餐巾纸上都画上了小老虎。使得该梗就此走红网络。具体的走红时间是在2017年的10月16日。小脑斧发展经历2017年11月2
当然是选择原谅她啊,当然是选择原谅她啊是什么梗这句话常用来调侃那些被戴了绿帽子的人，表面上看似在劝慰别人，实质上就是扮演了看热闹不嫌事大的吃瓜群众，有意无意地对当事人造成了二度伤害。最初常用在贴吧、论坛里评论那些吐槽女朋友老婆出轨的帖子，后来演变成一系列表情包文化，扩大了影响范围。绿帽子表情包的主要形象大多是一个熊猫人带着绿帽子之类，并有无数的变体，主要载体还是暴走漫画。由于此梗涉及现实中严肃的爱情、家庭、伦理等话题，在现实中发现别人被戴绿帽，请千万不要冷嘲热讽。当然是选择原谅她啊出处出处有争议，有说出自卜严骏的，也
我能怎么办我也很绝望啊,我能怎么办我也很绝望啊是什么梗该词顾名思义形容的人出于一种绝望境地的无可奈何、无能为力、无言以对的一种情绪，作为网络流行语，是目前一种比较常见的调侃吐槽自嘲的方式，深受广大网民朋友的欢迎，毕竟生活不止眼前的苟且还有来自远方的苟且嘛！关于该词的最早出处比较常见的说法是出自早期TVB的台词，和“做人呐最重要的就是开心”“不如我下面跟你吃啊”....等等常见台词一样，都是极富有TVB的语言风格特色，如今成为传播率教较广的网络流行语。该词最近再次出现在大家眼前原因是2016年万圣节爆火网络的“无脸男萌娃”
老哥稳,老哥稳是什么意思老哥稳，夸赞对方很牛很厉害，“老哥”是对对方的敬称。稳，有厉害之意。该词最早出现于戒赌吧和足彩吧，是彩民的专用术语，例如有人买彩票经常中奖，一堆“彩友”纷纷表示“还是老哥稳啊”。随后该词流传到各大贴吧，并在社交媒体上泛用费玉清经常演唱一些清丽的歌曲，如《一剪梅》、《梦驼铃》，粉丝们都以为他是一名文质彬彬的歌手。看以前他参加的节目才发现原来他那么污！喜欢上节目时讲荤段子，“如果你追到我，我就让你嘿嘿嘿。”“我早就已经人工摧毁了。”被“污瞎”的粉丝们给他起了个外号叫“费玉污”，可以的，
请开始你的表演,请开始你的表演是什么梗请开始你的表演，网络流行词，这个词在一些电视选秀节目经常出现，无论是唱歌的、跳舞的、或者是一些各色各样的达人秀中，经常听到评审们对参赛选手讲的一句台词。作为网络词的该词表达一种洗耳倾听的态度。该词常常出现在各大贴吧、论坛的评论区中，比较完整的说法是“说出你的故事，开始你的表演”。他们常常以一种与众不同的观点和自身经历来吸引别人的眼光，有的是事实有的则是单纯的为了装逼，当大家想要更加仔细深入的了解这个人的故事的时候就会说上一句“请开始你的表演”，就和文青们常常说的一句“我有酒，
你有freestyle吗,你有freestyle吗是什么梗该梗最近在微博和朋友圈出现的频率很高，但是很多人都觉得一头雾水，不知道freestyle是什么，那么它到底是什么意思呢？其实，这是华语流行歌手兼演员吴亦凡在最近担任的国内Hip-hop选秀节目评委《中国有嘻哈》时创造的一个梗。作为该节目的评委，吴亦凡在考核选手时多次提问“你有freestyle吗？”。按照吴亦凡所解释的freestyle，其实应该指的是freestyle rap，也就是即兴说唱。这是一种带有一定节奏的即兴创作，歌词没有特定的主题或结构。自20世纪90
颜表妻,颜表妻是什么梗颜表妻，是颜表立的衍生词，就是颜色代表自己的妻子的意思。相关爱好者往往使用与角色相对应的各种颜色字体打出颜表妻的弹幕来申明他们最喜爱撸得嗨的角色。颜表立，是颜色代表立场的缩写表示。人类很早就使用颜色来表示阵营和立场，最常见的如共产趣味等。&amp;nbsp;近代日韩应援文化之一的「应援色」，也是粉丝们用某一特定的颜色来代表艺人，应援色由粉丝或者官方决定，一旦决定后，之后相关活动会使用改款应援色代表艺人，粉丝也会使用改款应援色的荧光棒或其他相关应援物来表明自己对艺人的热爱。日本的动漫产业和偶像
颜表立,颜表立是什么梗颜表立，是颜色代表立场的缩写表示。人类很早就使用颜色来表示阵营和立场，最常见的如共产趣味等。&amp;nbsp;近代日韩应援文化之一的「应援色」，也是粉丝们用某一特定的颜色来代表艺人，应援色由粉丝或者官方决定，一旦决定后，之后相关活动会使用改款应援色代表艺人，粉丝也会使用改款应援色的荧光棒或其他相关应援物来表明自己对艺人的热爱。日本的动漫产业和偶像产业，有交叉重叠的地方，应援色这种文化开始在Vocaloid角色（初音未来、镜音双子、洛天依等）和偶像题材作品（《LoveLive!》等）中流行，
知世就是力量,知世就是力量是什么梗知世就是力量，是取于名言「知识就是力量」，与之其中的谐音与库洛魔法使的大道寺知世组合而成。知世，就是支撑我们所需的推手、力量。 其本义与原本角色大道寺知世有着深远关系，其中包括以下几点：&amp;nbsp;1.对于小樱的超越友谊之情造就的各种专业&amp;nbsp;2.大道寺财团所制造的各种梦幻的3C商品&amp;nbsp;3.本人对于摄影、裁缝的至高要求 以上几点所造就的文化，与本人无直接关系与影响，属于赞叹语。
中文十级,中文十级是什么梗中文十级，最初源于“外国人中文十级考试题”。网络上有许多类似的段子，其中有的真的来源于外国人汉语考试题目，而大多数只是娱乐笑话。网友常用“中文十级”来赞扬外国人的中文水平高，不过很多时候调侃意义更大一些。事实上，现行的新版中国汉语水平考试（HSK）最高只有六级（旧版HSK共十一级）。英语十级，日语十级同理然而日语最高等级是N1中文十级，在弹幕网站上，该句常被用于称赞空耳类的鬼畜视频，当视频里将外语台词调教成较为清晰的汉语时，“中文十级”是很高的评价。例如元首在许多鬼畜佳作中，中文就
船新版本,船新版本是什么梗船新版本，就是全新版本的意思。船新版本，来源于香港明星渣渣辉张家辉在为游戏《贪玩蓝月》做广告宣传时不标准的普通话发音。由于贪玩蓝月邀请了数位香港影星进行宣传，这些影星的港普发音都极有特色，再加上广告投放非常密集，他们的台词在网络上很快成梗。其中最著名的就是张家辉这段台词：“大扎好，我系渣渣辉，探挽懒月，介四里没有挽过的船新版本，挤需体验三番钟，里造会干我一样，爱象节款游戏。”（大家好，我是张家辉，贪玩蓝月，这是你没有玩过的全新版本，只需体验三分钟，你就会像我一样，爱上这款游戏）。其
屌注孤,屌注孤是什么意思屌注孤，是注孤生的衍生词。因为使用对象多为找不到女友的屌丝，所以演化出了“屌丝注定孤独一生”的用法，简称“屌注孤”。注孤生，是注定孤独一生的缩写。注孤生，通常带有调侃之义，形容一生也只能一个人生活。注定孤独一生，最早可能出现于《百年孤独》，后出现于一暴漫“Forever alone”中，以往专门作为暴漫的悲剧结局的表情。后来想象力丰富，观察力敏锐的网友们从这个大脸表情中看出了无尽的辛酸和无奈，似乎从中看到了找不到对象的自己，尤其是那个“Forever（永远）”更加扣人心弦，后来便迅
注孤生,注孤生是什么梗注孤生，是注定孤独一生的缩写。注孤生，通常带有调侃之义，形容一生也只能一个人生活。注定孤独一生，最早可能出现于《百年孤独》，后出现于一暴漫“Forever alone”中，以往专门作为暴漫的悲剧结局的表情。后来想象力丰富，观察力敏锐的网友们从这个大脸表情中看出了无尽的辛酸和无奈，似乎从中看到了找不到对象的自己，尤其是那个“Forever（永远）”更加扣人心弦，后来便迅速在网络上走红，成为了暴走漫画的标志性表情。同时，“Forever alone”的中文变体“注定孤独一生”也迅速在中国
震惊体,震惊体是什么梗震惊体，是对一类标题的概括。震惊体，出自一些自媒体的文章标题，这些自媒体经常拟定诸如“震惊！xxxxxx”这样的标题不管文章内容是啥，先来个“震惊”就对了，一般“震惊”一词后面的都是一个表述不太明确但又引人继续想读下去的句子，以便吸引用户点击阅读文章，并赚取点击率。真正使得震惊体流行起来的是诞生于2017年3月的一个被称为“UC震惊部”的组织。由于UC头条的很多新闻都喜欢以“震惊”开头，类似于此的标题党，被网友们统一称为“UC震惊部”。不仅仅是UC头条，腾讯新闻，百度新闻，今日头条等
谢谢茄子,谢谢茄子是什么梗谢谢茄子，该梗是日语中”谢谢“的误读。谢谢茄子，最早来自淫梦梗。日语中”谢谢“一词的原表达为”ありがとうございます“（空耳“阿里嘎多戈多一马苏”），淫梦系列中的演员拓也由于吐字不清，将该词读成了“ありがとうございナス”（空耳“阿里嘎多戈多一纳s”），而该词末尾被误读的“ナス”是日语中“茄子”的意思。因此淫梦民常以拓也的口胡发音玩梗，在国内淫梦民中便被写为“谢谢茄子”。之后因国内手游《碧蓝航线》在日本的流行，也有日本网友在与国内网友交流时使用该句。谢谢茄子，虽然该词原是淫梦梗，但目前
我点了,我点了是什么梗我点了，就是我投降了的意思。凯哥我点了，该梗出自斗鱼LOL主播洞主，凯哥是洞主的游戏搭档，点了就是点投降的意思。当洞主觉得胜利无望的时候，就会点击投降，而且是不和凯哥商量就点投降，点完之后才和凯哥说“凯哥我点了”。大腿没说话，混子却先点了投降，这一滑稽行为遭到了水友们的无情嘲笑，所以每当洞主的游戏陷入劣势的时候，弹幕大军就自觉刷起了“凯哥 我点了”，或者是“凯哥我点了 你呢”，后面还会接一句“凯哥：我发起的”。凯哥我点了是什么梗洞主作为斗鱼三混之一，能混绝不C，抱紧凯哥大腿就完事了。
你怎么这个亚子,你怎么这个亚子是什么意思你怎么这个亚子，其实就是你怎么这个样子。亚子=样子你怎么这个亚子是什么梗你怎么这个亚子，该梗主要是出自巴啦啦小魔仙电视剧中的一句台词，​其中有个角色叫游乐王子，因为发音不标准，所以网友就借此来调侃。被大家戏称为摸仙堡方言，因为过于搞笑迅速的在网络上走红，其中还出现了非常多其他的有意思的梗。例如：要你寡？雨女无瓜！等等。
小孩子才做选择题,小孩子才做选择题是什么梗小孩子才做选择题，该梗完整的说法为“小孩子才做选择题，成年人当然是全都要”。这个梗常用来回答一些令人难以抉择的选择题。是网络上常见的具有互动性选择性话题的常见回复用语，比如说喜欢短头发还是长头发的女生……一类的话题，大家就会常用到“我全都要”梗。小孩子才做选择题，是原本网络梗“我全都要”的一种衍生的说法，“我全都要”梗出自周星驰的电影《九品芝麻官》中天下第一神捕城管豹头雷豹的经典台词，用来凸显其贪婪的性格。后来网友们发现网络上经常出现互动性的“选了也白选”系列的选择题，于是
难道只有我一个人觉得,难道只有我一个人觉得是什么梗难道只有我一个人觉得，这句话简直覆盖了生活的方方面面，难道只有我一个人觉得她很丑么、难道只有我一个人觉得这是个烂片么、难道只有我一个人觉得这菜很难吃么……用以此种句式来现实出自己的特立独行、牛逼哄哄。难道只有我一个人觉得怎么回怼在各大社交。论坛中也不乏该句式的身影，凭借其傲慢无知的这种态度的引发了多数人的反感抵触情绪，并且回击道那些总说“难道只有我一个人觉得”的人，只想说一句：“对，没错就你一个人！你是天地万物之灵秀，你是历史缺失的拼图，你是文明遗漏的珍宝，你是限量款，
天凉王破,天凉王破是什么梗天凉王破，是一篇小说里面的台词，霸道男总裁说了一句天凉了让王氏破产吧！指的是装X的一种境界。天凉王破，来自于《我的烈火保镖》——经过网友@kevin发的长微博引起热议走红网络。是总裁男主说：天凉了让王氏破产吧！简称天凉王破。“迎面而来的冷风让江皓不由自主的缩了缩脖子，“入秋了，天有些凉了呢！不如明天让王氏集团破产吧！”江皓喃喃自语着走向路边停放的跑车……”本文发布于2005年，从这个梗火了以后，这本小说也火了。最早的评论看不见了，只能从2015年开始看到，不断有书友对此书进行围观，
抽象圣经,抽象圣经是什么梗抽象圣经，该梗是抽象文化传承人孙笑川在某次直播中怒喷粉丝，在几分钟的时间里尽显嘴臭王者的风范，脏话连篇又妙语连珠，可谓是全程高能，又极具后现代主义喜剧风范，深得广大嗨粉的欢心，因此这几分钟的showtime就成为了抽象工作室的代表之作，被嗨粉们誉为《抽象圣经》！抽象圣经中处处是梗，而一句“”便是其中流传度最广的。当时孙笑川喷完粉丝，打起了LOL，使用的是盲僧，对面的打野是武器大师，中路两人一波摩擦，孙狗得理不饶人，大吼一声“你把你闪现给我交了”，事情就是这样的!抽象圣经的内容真的牛
nmsl,nmsl是什么意思nmsl，网络用语，你妈死了”的拼音缩写。是骂人的话。类似的简写还有jjyy。(叽叽歪歪的意思，多用来指责不了解情况的键盘侠)。也有用emoji的马来代替的用法——你马死了。同时也有反串用法，把NMSL解释为Never Mind the Scandal and Libel（永远不要理会谣言与中伤），用来带小学生们的节奏。和emoji抽象话一样，已大量扩散，互联网到处都在用。
儒雅随和,儒雅随和是什么梗儒雅随和，该梗出自直播界的showtime——抽象圣经。视频中孙笑川因为受不了弹幕上的谩骂，开启了喷人模式，将嘴臭之王的风范展现得淋漓尽致。期间说了这样一段话：“本来其实我这个人是个非常儒雅随和的一个人，我不喜欢骂脏话，但是你们是经常在嘴臭对不对。”看到了吗，孙笑川自称儒雅随和，就好比马蓉说自己是贞洁烈妇一样，滑天下之大稽。任何一个主播说自己儒雅随和都合情合理，可嘴臭之王&amp;amp;地下说唱皇帝&amp;amp;NMSL主理人说自己儒雅随和，真的是有丶搞笑哦。儒雅随和怎么成为了一个梗最初孙笑
恭喜这个b站用户,恭喜这个b站用户是什么梗恭喜这个b站用户，完整句是：“恭喜这个B.....站用户”，该梗是祝贺和调侃其他在抽奖活动里中奖的B站用户，表达一种羡慕、嫉妒、调侃和祝贺并举的感情色彩。偶尔也用来嘲笑那些发生的小概率意外糗事的人。&amp;nbsp;恭喜这个b站用户，演化自直播间中恭喜他人中奖时常用的弹幕用语恭喜这个B。B站用户玩梗时在后面加上省略号和剩余内容，产生了非常有趣的转折，将粗口强行扭转成祝贺，很有一种”发现情势不对，赶紧改口“的求生欲，类似于”二营长把意大利……面给我端出来“的搞笑效果。 目前常用于B
芦苇tv,芦苇tv是什么梗芦苇tv，即卢本伟tv，表达了网友们对斗鱼tv包庇卢本伟开挂行为的讽刺。常用句：芦苇TV，为所欲为；芦苇tv牛逼；芦苇tv，只手遮天。芦苇tv的出处斗鱼是目前最大的游戏直播平台，旗下LOL主播五五开(真名卢本伟)素有斗鱼一哥的称号，拥有最为庞大的粉丝基础。由于卢本伟此人一贯嚣张跋扈，又爱寻隙滋事，粉丝们也个个都不是好惹的主，早已令其它主播的观众们心生不满，于是便有了斗鱼tv是卢本伟一个人的tv这样的说法，转换成四字就是芦苇tv。芦苇tv的传播近期的卢本伟开挂事件，闹得整个游戏圈都鸡
有丶东西,有丶东西是什么梗有丶东西，该梗是少主在看到别人打出亮眼操作时，就会夸赞道“你这个比有点东西的”，观众们发现这话又骚又实用，于是便四处传播开来，至于为什么有点东西会演变成有丶东西，只能说是弹幕鬼才的功劳了。丶的存在极大地提高了这个梗的趣味性和独特性，想不火都难!有丶东西出处毫无疑问是来自于山泥若，滕杨少主是出了名的骚话连篇，在个人造梗方面，直播圈无人出其右，可能只有6324整个集团加起来才能与之抗衡。有丶东西的用法有丶东西的用法非常广泛，可贬可褒，即可以表示欣赏和赞美，也可以表示讽刺和挖苦，简直太适
不灭之握,不灭之握是什么梗不灭之握，该梗是英雄联盟解说任栋常常在采访选手的过程中，以一些比较神奇的方式成功秀到被采访的选手，秀的多了，也就被玩家献上称号“不灭之握”。下面让我们来回顾哪些精彩搞笑的不灭之握时刻。2016年季中冠军赛，在一场比赛结束之后任栋对Faker进行了采访。此时旁边路过两位其他战队的选手，任栋做出了一个请走这边的手势，结果Faekr以为是要握手，结果就伸出了左手。然而栋哥立马就收掉了手，Faker被秀的头皮发麻：“我是谁，我在哪，我为什么要伸手”?就是在此之后，任栋成为了唯一能秀的男人，
带带大师兄,带带大师兄是什么梗带带大师兄，是前斗鱼主播孙笑川的微博名。该主播之前在斗鱼6324房间直播，(6324也称梗发源地，大家日常见到的许多梗都出自6324房间)，这个房间有好几个主播，其中李老八(暂且不提)为创始人。孙笑川(带带大师兄)是其中一个主播，主播风格接地气，喜欢与骂人弹幕*幕死磕，于是经常出现与弹幕对喷的直播现场，尤其孙笑川本人语句犀利、无所不用，这就导致一部分喜欢带节奏的水友经常被骂的接不上来(误)，最终导致孙笑川以嘴臭闻名斗鱼和微博。而为了报复孙笑川的嘴臭，喜欢带节奏的水友和被骂过的水友
C位出道,C位出道是什么梗c位出道，网络语，“c”是英文单词center的缩写形式，意思为中央、正中心的。“c位”则为中间位置、重要的位置的意思，该词尤其是在明星艺人当中尤为明显，在娱乐圈里，C位是大咖位，是对艺人实力的最好证明。“出道”一词最早源自法语“debut”，本意为初次登场，是对于歌手专用词汇。“c位出道”的意思则为形容某个歌手艺人在团体中的实力很强，作为团队灵魂中心人物被大家了解关注。c位出道出处在哪该词最早出自一档偶像男团竞演养成真人秀节目《偶像练习生》，100位练习生，在四个月中进行封闭式训
C位出殡,C位出殡是什么梗C位出殡，不是凭空而来的，而是由C位出道演化而来。C位出殡，是嗨粉们喜欢把热点事件给孙笑川，这张P图就是这样，把蔡徐坤P成了孙笑川，并配上文字“恭喜孙笑川C位出道”。由于孙笑川有灵堂K歌的前科，所以顺理成章地有了C位出殡的说法。C位出殡是报复性弹幕C位出殡最先只是抽象圈自娱自乐的产物，如果走向更多人的视野的呢?这还跟蔡徐坤有关，严格来说是跟蔡徐坤的粉丝们有关。人只要突然一火啊，总会有海量脑残粉给当狗，走到哪宣传到哪，“守护全世界最好的蔡徐坤”，这样的刷屏竟然刷到了各大官方直播间。要
雨女无瓜,雨女无瓜是什么梗雨女无瓜，就是与你无关的意思。雨女无瓜，并不是没有瓜吃的意思，其实是个谐音梗，就是“与你无关”的意思。用雨女无瓜的说法，看起来很高冷神秘能让人摸不着头脑。其实就是一个普通话不标准，带有方言腔的“与你无关”。不过加上雨女无瓜表情包，让人觉得很逗趣，通常用来回怼调侃别人。电视剧《巴啦啦小魔仙》里面男主角的台词，现在被用来调侃。雨女无瓜来源于电视剧巴啦啦小魔仙，这部剧中有一位角色叫游乐王子，相信看过的小伙伴都对这个人物有印象，一直戴着个花纹面具，是一位非常高冷的王子。这位角色的演员可能是
要你寡,要你寡是什么意思要你寡，就是要你管的意思。雨女无瓜，要你寡，这句话连起来就是说，这件事与你无关，不用你管的意思。这句话是在网友的助推下火了起来。雨女无瓜，要你寡，还有你怎么这个亚子，这几个次都是来自童年经典儿童剧《巴啦啦小魔仙》，游乐王子是其中一个角色。有了王子说话有点腔调，现在都被网友弄成了谐音了。都玩起梗来了。其实之前也有很多人用雨女无瓜造词，问：萧敬腾，白敬亭，王嘉尔，谁的女儿没有八卦?答：萧敬腾。因为，雨女无瓜。要你寡是什么梗雨女无瓜，要你寡梗来源是，《巴啦啦小魔仙》电视剧，剧中游乐王子说
来了老弟,来了老弟是什么梗“来了老弟”这句话来自于一位东北卖烧烤的大姐说出来的，大家都给她叫腰子姐，目前，在抖音上非常火。因为大姐的语气和嗓音让大家觉得非常的魔性和洗脑，所以就变成了一种网络流行梗的表达。有一位抖音ID叫诤友的网友，他本来正在减肥，但是每次健完身都忍不住想吃烧烤，身体总是不由自主的走向腰子姐的烧烤店。因为经常去的原因，所以腰子姐每次都会说“来了，老弟”。这位网友曾经拍摄过一个短视频，打开马桶，是腰子姐正在说：“来了，老弟”，打开门也是腰子姐，翻开镜子也是腰子姐，掀开被窝也是腰子姐。就这样，许
像极了爱情,像极了爱情是什么梗“像极了爱情”是出自网易云音乐的热评，并不是某一首歌里的歌词。原句是”暖昧上头的那几秒，像极了爱情”之后这个梗被用于抖音和快手的各种地方。其实像极了爱情并没有特殊的含义，算是抽象文化的一种，爱情是复杂的，变化多端的，世界上任何的人都不能正确详细的诠释爱情。爱情到底是什么东西，所以这么缥缈的一个词就可以用做有趣的、看不懂的、无聊的、惊艳的事情上，这些都是可以用像极了爱情来形容。因为网友各种调侃和恶搞，就变成了现在，无论看到什么都可以评论一句，像极了爱情。不仅仅可以用在爱情上面，包括
你安利的样子像极了骗子,你安利的样子像极了骗子是什么梗你安利的样子像极了骗子，简单来说，这是一个安利+像极了爱情的结合体，影视剧里那些拼命安利的情节，仿佛现实中努力向别人卖安利的自己，就是推广产品，电视剧里一眼就可以看到你安利的样子像极了骗子，可是生活中被安利在自己身边的时候浑然不知。安利是什么意思意思类似推销、推荐。比如一个人觉得什么东西好就会安利给别人（推荐给别人）或者说卖个安利（推荐个东西）吃安利的意思就是吃药，说白了是洗脑！
紫腚能行,紫腚能行是什么梗紫腚能行，该梗的来源其实是一个网友分享，听我一个东北同学说，他们高考那天都会穿紫色的内裤去考场，因为这样考试紫腚能行。然后紫腚能行上了热搜，东北话说紫腚能行，是指定能行的谐音，说的就是祝福高考完美过关的意思，也是讨个好彩头。然后各路网友分享自己当地的特色，有的地方，很多人穿旗袍，旗开得胜的意思。也有网友说，考试当天穿耐克!全身从头勾到尾!还有人说，Nike的名字就是用了希腊神话中胜利女神的名字，穿耐克无论是出于对勾还是典故，都没毛病。还有说，高考第一天穿红色(开门红)，第二天穿绿色
咖喱人,咖喱人是什么梗咖喱人，不是印度人，也不是马来西亚人，更不是喜欢吃咖喱的人。咖喱是用来吃的，咖喱人却是用来骂人的。例如：咖喱人不要了？咖喱人是家里人的谐音，这是猪猪山泥若的梗，现如今被孙笑川的狗粉丝们广泛使用，你可能会在电竞圈的相关贴吧和带带大师兄的相关微博中看到。它一般有两种表现形式，咖喱人不要了和咖喱人怎么样不用我多说了吧。咖喱人的出处关于咖喱人这个梗的归属，有不少人认为是抽象的梗，因为狗粉丝们几乎人均一手咖喱人。但实际上，这个梗更应该属于疼痒话。最早，山泥若发明了经典疼痒话——“家里人不要了?
要吃饭的嘛,要吃饭的嘛是什么梗要吃饭的嘛，是一句话，也是一个梗，此语出自孙笑川。另外需要强调的是，“要吃饭的吗”的说法是不对的，孙笑川说的，是嘛不是吗。要吃饭的嘛是什么梗?这与孙笑川功德箱被踢翻事件有关。话说孙笑川被赶出斗鱼后，转战虎牙，可是好景不长，再次被狗粉丝的一手全平台开车，被平台清理出去。而其它的直播平台，虽然垂涎孙哥的人气，但同时又忌惮狗粉丝的开车力度，这样就导致孙笑川在国内直播界毫无立足之地。无奈之下，孙笑川只好流落twich直播，这是海外最大的游戏直播平台，被网友们戏称为“老鼠台”。直播虽然续上
你怎么回事老弟,你怎么回事老弟是什么梗你怎么回事老弟，是网络上相当流行的一类表情包的文字内容，该类表情包大多以萌宠为主体，图中萌宠们大多作探头状，给人看起来是一副疑惑不解的状态，在图片中PS上文字“你怎么回事老弟?”，这样的反差“社会萌”显得极为搞笑，让人忍俊不禁，难怪能火起来。可是你知道“你怎么回事老弟”的出处吗，原版表情包又是哪一个?图中的人物，常玩快手都知道，是国际庄磊哥，号称石家庄第一大哥。此人算得上一朵奇葩，他的视频卖点就是各种炫富与无限装比，坐拥50万粉丝但是黑粉居多，经典台词——不够排面没有画面。国
